2017-04-15 05:00:02;INFO: Wet enough
2017-04-15 05:20:03;INFO: Wet enough
2017-04-15 05:40:02;INFO: Wet enough
2017-04-15 17:26:36;INFO: Wet enough
2017-04-16 02:00:02;INFO: Watering 120
2017-04-16 02:20:03;INFO: Wet enough
2017-04-16 02:40:02;INFO: Wet enough
2017-04-16 03:00:03;INFO: Wet enough
2017-04-16 03:20:02;INFO: Wet enough
2017-04-16 03:40:02;INFO: Wet enough
2017-04-16 04:00:02;INFO: Wet enough
2017-04-16 04:20:02;INFO: Wet enough
2017-04-16 04:40:02;INFO: Wet enough
2017-04-16 05:00:02;INFO: Wet enough
2017-04-16 05:20:03;INFO: Wet enough
2017-04-16 05:40:02;INFO: Wet enough
2017-04-17 02:00:03;INFO: Wet enough
2017-04-17 02:20:02;INFO: Wet enough
2017-04-17 02:40:03;INFO: Wet enough
2017-04-17 03:00:02;INFO: Wet enough
2017-04-17 03:20:03;INFO: Wet enough
2017-04-17 03:40:02;INFO: Wet enough
2017-04-17 04:00:03;INFO: Wet enough
2017-04-17 04:20:02;INFO: Wet enough
2017-04-17 04:40:03;INFO: Wet enough
2017-04-17 05:00:02;INFO: Wet enough
2017-04-17 05:20:02;INFO: Wet enough
2017-04-17 05:40:02;INFO: Wet enough
2017-04-18 02:00:03;INFO: Wet enough
2017-04-18 02:20:02;INFO: Wet enough
2017-04-18 02:40:02;INFO: Wet enough
2017-04-18 03:00:02;INFO: Wet enough
2017-04-18 03:20:02;INFO: Wet enough
2017-04-18 03:40:02;INFO: Wet enough
2017-04-18 04:00:02;INFO: Wet enough
2017-04-18 04:20:03;INFO: Wet enough
2017-04-18 04:40:02;INFO: Wet enough
2017-04-18 05:00:02;INFO: Wet enough
2017-04-18 05:20:02;INFO: Wet enough
2017-04-18 05:40:03;INFO: Wet enough
2017-04-19 02:00:03;INFO: Wet enough
2017-04-19 02:20:02;INFO: Wet enough
2017-04-19 02:40:03;INFO: Wet enough
2017-04-19 03:00:02;INFO: Wet enough
2017-04-19 03:20:03;INFO: Wet enough
2017-04-19 03:40:02;INFO: Wet enough
2017-04-19 04:00:03;INFO: Wet enough
2017-04-19 04:20:02;INFO: Wet enough
2017-04-19 04:40:03;INFO: Wet enough
2017-04-19 05:00:02;INFO: Wet enough
2017-04-19 05:20:03;INFO: Wet enough
2017-04-19 05:40:02;INFO: Wet enough
2017-04-20 02:00:02;INFO: Wet enough
2017-04-20 02:20:03;INFO: Wet enough
2017-04-20 02:40:02;INFO: Wet enough
2017-04-20 03:00:03;INFO: Wet enough
2017-04-20 03:20:02;INFO: Wet enough
2017-04-20 03:40:03;INFO: Wet enough
2017-04-20 04:00:02;INFO: Wet enough
2017-04-20 04:20:02;INFO: Wet enough
2017-04-20 04:40:02;INFO: Wet enough
2017-04-20 05:00:03;INFO: Wet enough
2017-04-20 05:20:02;INFO: Wet enough
2017-04-20 05:40:02;INFO: Wet enough
2017-04-21 02:00:02;INFO: Wet enough
2017-04-21 02:20:03;INFO: Wet enough
2017-04-21 02:40:02;INFO: Wet enough
2017-04-21 03:00:03;INFO: Wet enough
2017-04-21 03:20:02;INFO: Wet enough
2017-04-21 03:40:03;INFO: Wet enough
2017-04-21 04:00:02;INFO: Wet enough
2017-04-21 04:20:03;INFO: Wet enough
2017-04-21 04:40:02;INFO: Wet enough
2017-04-21 05:00:03;INFO: Wet enough
2017-04-21 05:20:02;INFO: Wet enough
2017-04-21 05:40:03;INFO: Wet enough
2017-04-21 19:07:22;INFO: Watering 120
2017-04-22 02:00:02;INFO: Watering 120
2017-04-22 02:20:02;INFO: Watering 120
2017-04-22 02:40:03;INFO: Watering 120
2017-04-22 03:00:02;INFO: Watering 120
2017-04-22 03:20:02;INFO: Watering 120
2017-04-22 03:40:03;INFO: Watering 120
2017-04-22 04:00:02;INFO: Watering 120
2017-04-22 04:20:03;INFO: Watering 120
2017-04-22 04:40:02;INFO: Watering 120
2017-04-22 05:00:02;INFO: Watering 120
2017-04-22 05:20:03;INFO: Watering 120
2017-04-22 05:40:02;INFO: Watering 120
2017-04-23 02:00:02;INFO: Wet enough
2017-04-23 02:20:02;INFO: Wet enough
2017-04-23 02:40:02;INFO: Wet enough
2017-04-23 03:00:02;INFO: Wet enough
2017-04-23 03:20:03;INFO: Wet enough
2017-04-23 03:40:02;INFO: Wet enough
2017-04-23 04:00:03;INFO: Wet enough
2017-04-23 04:20:02;INFO: Wet enough
2017-04-23 04:40:03;INFO: Wet enough
